loud in their praises .	"""Indeed"	1
"in their praises . ""Indeed"	you	1
"their praises . ""Indeed you"	are	1
"praises . ""Indeed you are"	a	1
". ""Indeed you are a"	brave	1
"""Indeed you are a brave"	fellow	1
you are a brave fellow	,	1
are a brave fellow ,	""""	1
"a brave fellow , """	they	1
"brave fellow , "" they"	said	1
"fellow , "" they said"	,	1
", "" they said ,"	"""will"	1
""" they said , ""will"	you	1
"they said , ""will you"	be	1
"said , ""will you be"	our	1
", ""will you be our"	captain?	1
"""will you be our captain?"	""""	1
"you be our captain? """	Tom	1
"be our captain? "" Tom"	Thumb	1
"our captain? "" Tom Thumb"	,	1
"captain? "" Tom Thumb ,"	thanking	1
""" Tom Thumb , thanking"	them	1
Tom Thumb , thanking them	,	1
Thumb , thanking them ,	declined	1
, thanking them , declined	this	1
thanking them , declined this	honor	1
them , declined this honor	,	1
, declined this honor ,	for	1
declined this honor , for	he	1
this honor , for he	was	1
honor , for he was	anxious	1
, for he was anxious	to	1
for he was anxious to	see	1
he was anxious to see	more	1
was anxious to see more	of	1
anxious to see more of	the	1
to see more of the	world	1
see more of the world	.	1
more of the world .	Then	1
of the world . Then	the	1
the world . Then the	booty	1
world . Then the booty	was	1
. Then the booty was	apportioned	1
Then the booty was apportioned	out	1
the booty was apportioned out	,	1
booty was apportioned out ,	but	1
was apportioned out , but	only	1
apportioned out , but only	a	1
out , but only a	ducat	1
, but only a ducat	was	1
but only a ducat was	given	1
only a ducat was given	to	1
a ducat was given to	the	1
ducat was given to the	little	1
was given to the little	tailor	1
given to the little tailor	,	1
to the little tailor ,	for	1
the little tailor , for	that	1
little tailor , for that	was	1
tailor , for that was	as	1
, for that was as	much	1
for that was as much	as	1
that was as much as	he	1
was as much as he	could	1
as much as he could	carry	1
much as he could carry	.	1
as he could carry .	So	1
he could carry . So	Tom	1
could carry . So Tom	girded	1
carry . So Tom girded	on	1
. So Tom girded on	his	1
So Tom girded on his	sword	1
Tom girded on his sword	again	1
girded on his sword again	,	1
on his sword again ,	and	1
his sword again , and	bidding	1
sword again , and bidding	farewell	1
again , and bidding farewell	to	1
, and bidding farewell to	the	1
and bidding farewell to the	robbers	1
bidding farewell to the robbers	,	1
farewell to the robbers ,	continued	1
to the robbers , continued	his	1
the robbers , continued his	travels	1
robbers , continued his travels	.	1
, continued his travels .	He	1
continued his travels . He	tried	1
his travels . He tried	to	1
travels . He tried to	get	1
. He tried to get	work	1
He tried to get work	under	1
tried to get work under	various	1
to get work under various	masters	1
get work under various masters	,	1
work under various masters ,	but	1
under various masters , but	they	1
various masters , but they	would	1
masters , but they would	have	1
, but they would have	nothing	1
but they would have nothing	to	1
they would have nothing to	do	1
would have nothing to do	with	1
have nothing to do with	him	1
nothing to do with him	,	1
to do with him ,	so	1
do with him , so	after	1
with him , so after	a	1
him , so after a	while	1
, so after a while	he	1
so after a while he	took	1
after a while he took	service	1
a while he took service	at	1
while he took service at	an	1
he took service at an	inn	1
took service at an inn	.	1
service at an inn .	But	1
at an inn . But	the	1
an inn . But the	maids	1
inn . But the maids	there	1
. But the maids there	disliked	1
But the maids there disliked	him	1
the maids there disliked him	,	1
maids there disliked him ,	for	1
there disliked him , for	he	1
disliked him , for he	was	1
him , for he was	about	1
, for he was about	everywhere	1
for he was about everywhere	,	1
he was about everywhere ,	and	1
was about everywhere , and	saw	1
about everywhere , and saw	all	1
everywhere , and saw all	that	1
, and saw all that	went	1
and saw all that went	on	1
saw all that went on	,	1
all that went on ,	without	1
that went on , without	being	1
went on , without being	seen	1
on , without being seen	himself	1
, without being seen himself	;	1
without being seen himself ;	and	1
being seen himself ; and	he	1
seen himself ; and he	told	1
himself ; and he told	their	1
; and he told their	mistress	1
and he told their mistress	of	1
he told their mistress of	their	1
told their mistress of their	dishonest	1
their mistress of their dishonest	ways	1
mistress of their dishonest ways	,	1
of their dishonest ways ,	of	1
their dishonest ways , of	what	1
dishonest ways , of what	was	1
ways , of what was	taken	1
, of what was taken	off	1
of what was taken off	the	1
what was taken off the	plates	1
was taken off the plates	,	1
taken off the plates ,	and	1
off the plates , and	from	1
the plates , and from	out	1
plates , and from out	the	1
, and from out the	cellars	1
and from out the cellars	.	1
from out the cellars .	So	1
out the cellars . So	they	1
the cellars . So they	threatened	1
cellars . So they threatened	they	1
. So they threatened they	would	1
So they threatened they would	drown	1
they threatened they would drown	him	1
threatened they would drown him	,	1
they would drown him ,	if	1
would drown him , if	they	1
drown him , if they	caught	1
him , if they caught	him	1
, if they caught him	,	1
if they caught him ,	and	1
they caught him , and	determined	1
caught him , and determined	to	1
him , and determined to	do	1
, and determined to do	him	1
and determined to do him	some	1
determined to do him some	harm	1
to do him some harm	.	1
do him some harm .	Then	1
him some harm . Then	,	1
some harm . Then ,	one	1
harm . Then , one	day	1
. Then , one day	,	1
Then , one day ,	a	1
, one day , a	maid	1
one day , a maid	mowing	1
day , a maid mowing	in	1
, a maid mowing in	the	1
a maid mowing in the	garden	1
maid mowing in the garden	saw	1
mowing in the garden saw	Tom	1
in the garden saw Tom	Thumb	1
the garden saw Tom Thumb	running	1
garden saw Tom Thumb running	in	1
saw Tom Thumb running in	and	1
Tom Thumb running in and	out	1
Thumb running in and out	between	1
running in and out between	the	1
in and out between the	blades	1
and out between the blades	of	1
out between the blades of	grass	1
between the blades of grass	,	1
the blades of grass ,	so	1
blades of grass , so	she	1
of grass , so she	cut	1
grass , so she cut	the	1
, so she cut the	grass	1
so she cut the grass	,	1
she cut the grass ,	in	1
cut the grass , in	great	1
the grass , in great	haste	1
grass , in great haste	,	1
, in great haste ,	just	1
in great haste , just	where	1
great haste , just where	he	1
haste , just where he	chanced	1
, just where he chanced	to	1
just where he chanced to	be	1
where he chanced to be	,	1
he chanced to be ,	tied	1
chanced to be , tied	it	1
to be , tied it	all	1
be , tied it all	in	1
, tied it all in	a	1
tied it all in a	bundle	1
it all in a bundle	,	1
all in a bundle ,	and	1
in a bundle , and	,	1
a bundle , and ,	without	1
bundle , and , without	anyone	1
, and , without anyone	knowing	1
and , without anyone knowing	,	1
, without anyone knowing ,	threw	1
without anyone knowing , threw	it	1
anyone knowing , threw it	to	1
knowing , threw it to	the	1
, threw it to the	cows	1
threw it to the cows	.	1
it to the cows .	Then	1
to the cows . Then	one	1
the cows . Then one	big	1
cows . Then one big	black	1
. Then one big black	cow	1
Then one big black cow	took	1
one big black cow took	up	1
big black cow took up	a	1
black cow took up a	mouthful	1
cow took up a mouthful	of	1
took up a mouthful of	grass	1
up a mouthful of grass	directly	1
a mouthful of grass directly	,	1
mouthful of grass directly ,	with	1
of grass directly , with	Tom	1
grass directly , with Tom	in	1
directly , with Tom in	it	1
, with Tom in it	,	1
with Tom in it ,	and	1
Tom in it , and	swallowed	1
in it , and swallowed	it	1
it , and swallowed it	down	1
, and swallowed it down	;	1
and swallowed it down ;	without	1
swallowed it down ; without	doing	1
it down ; without doing	him	1
down ; without doing him	any	1
; without doing him any	damage	1
without doing him any damage	,	1
doing him any damage ,	however	1
him any damage , however	.	1
any damage , however .	But	1
damage , however . But	Tom	1
, however . But Tom	did	1
however . But Tom did	not	1
. But Tom did not	approve	1
But Tom did not approve	of	1
Tom did not approve of	his	1
did not approve of his	position	1
not approve of his position	,	1
approve of his position ,	for	1
of his position , for	it	1
his position , for it	was	1
position , for it was	pitch	1
, for it was pitch	dark	1
for it was pitch dark	down	1
it was pitch dark down	there	1
was pitch dark down there	,	1
pitch dark down there ,	with	1
dark down there , with	no	1
down there , with no	light	1
there , with no light	burning	1
, with no light burning	.	1
with no light burning .	When	1
no light burning . When	milking	1
light burning . When milking	time	1
burning . When milking time	came	1
. When milking time came	,	1
When milking time came ,	he	1
milking time came , he	shouted—	1
time came , he shouted—	"""Drip"	1
"came , he shouted— ""Drip"	,	1
", he shouted— ""Drip ,"	drap	1
"he shouted— ""Drip , drap"	,	1
"shouted— ""Drip , drap ,"	drop	1
"""Drip , drap , drop"	,	1
, drap , drop ,	Will	1
drap , drop , Will	the	1
, drop , Will the	milking	1
drop , Will the milking	soon	1
, Will the milking soon	stop?	1
Will the milking soon stop?	""""	1
"the milking soon stop? """	but	1
"milking soon stop? "" but"	the	1
"soon stop? "" but the"	sound	1
"stop? "" but the sound"	of	1
""" but the sound of"	the	1
but the sound of the	milk	1
the sound of the milk	trickling	1
sound of the milk trickling	into	1
of the milk trickling into	the	1
the milk trickling into the	pail	1
milk trickling into the pail	prevented	1
trickling into the pail prevented	his	1
into the pail prevented his	voice	1
the pail prevented his voice	being	1
pail prevented his voice being	heard	1
prevented his voice being heard	.	1
his voice being heard .	Not	1
voice being heard . Not	long	1
being heard . Not long	afterwards	1
heard . Not long afterwards	the	1
. Not long afterwards the	master	1
Not long afterwards the master	came	1
long afterwards the master came	into	1
afterwards the master came into	the	1
the master came into the	shed	1
master came into the shed	,	1
came into the shed ,	and	1
into the shed , and	said:	1
the shed , and said:	"""I"	1
"shed , and said: ""I"	will	1
", and said: ""I will"	have	1
"and said: ""I will have"	that	1
"said: ""I will have that"	cow	1
"""I will have that cow"	killed	1
will have that cow killed	to-morrow	1
have that cow killed to-morrow	.	1
that cow killed to-morrow .	""""	1
"cow killed to-morrow . """	This	1
"killed to-morrow . "" This"	put	1
"to-morrow . "" This put"	Tom	1
". "" This put Tom"	Thumb	1
""" This put Tom Thumb"	into	1
This put Tom Thumb into	a	1
put Tom Thumb into a	great	1
Tom Thumb into a great	fright	1
Thumb into a great fright	,	1
into a great fright ,	and	1
a great fright , and	he	1
great fright , and he	called	1
fright , and he called	out	1
, and he called out	loudly:	1
and he called out loudly:	"""Please"	1
"he called out loudly: ""Please"	let	1
"called out loudly: ""Please let"	me	1
"out loudly: ""Please let me"	out	1
"loudly: ""Please let me out"	,	1
"""Please let me out ,"	here	1
let me out , here	I	1
me out , here I	am	1
out , here I am	inside	1
, here I am inside	.	1
here I am inside .	""""	1
"I am inside . """	This	1
"am inside . "" This"	the	1
"inside . "" This the"	master	1
". "" This the master"	heard	1
""" This the master heard"	plainly	1
This the master heard plainly	enough	1
the master heard plainly enough	,	1
master heard plainly enough ,	but	1
heard plainly enough , but	could	1
plainly enough , but could	not	1
enough , but could not	make	1
, but could not make	out	1
but could not make out	where	1
could not make out where	the	1
not make out where the	voice	1
make out where the voice	came	1
out where the voice came	from	1
the voice came from .	"""Where"	1
"voice came from . ""Where"	are	1
"came from . ""Where are"	you?	1
"from . ""Where are you?"	""""	1
". ""Where are you? """	he	1
"""Where are you? "" he"	inquired	1
"are you? "" he inquired"	.	1
"you? "" he inquired ."	"""In"	1
""" he inquired . ""In"	the	1
"he inquired . ""In the"	black	1
"inquired . ""In the black"	cow	1
". ""In the black cow"	,	1
"""In the black cow ,"	""""	1
"the black cow , """	was	1
"black cow , "" was"	the	1
"cow , "" was the"	reply	1
", "" was the reply"	.	1
""" was the reply ."	However	1
was the reply . However	,	1
the reply . However ,	the	1
reply . However , the	master	1
. However , the master	could	1
However , the master could	not	1
, the master could not	understand	1
the master could not understand	what	1
master could not understand what	was	1
could not understand what was	meant	1
not understand what was meant	,	1
understand what was meant ,	and	1
what was meant , and	so	1
was meant , and so	went	1
meant , and so went	away	1
, and so went away	.	1
and so went away .	The	1
so went away . The	following	1
went away . The following	morning	1
away . The following morning	the	1
. The following morning the	cow	1
The following morning the cow	was	1
following morning the cow was	killed	1
morning the cow was killed	,	1
the cow was killed ,	but	1
cow was killed , but	fortunately	1
was killed , but fortunately	in	1
killed , but fortunately in	the	1
, but fortunately in the	cutting	1
but fortunately in the cutting	up	1
fortunately in the cutting up	the	1
in the cutting up the	knife	1
the cutting up the knife	did	1
cutting up the knife did	not	1
up the knife did not	touch	1
the knife did not touch	Tom	1
knife did not touch Tom	Thumb	1
did not touch Tom Thumb	,	1
not touch Tom Thumb ,	who	1
touch Tom Thumb , who	was	1
Tom Thumb , who was	put	1
Thumb , who was put	aside	1
, who was put aside	with	1
who was put aside with	the	1
was put aside with the	meat	1
put aside with the meat	that	1
aside with the meat that	was	1
with the meat that was	to	1
the meat that was to	be	1
meat that was to be	made	1
that was to be made	into	1
was to be made into	sausages	1
to be made into sausages	.	1
be made into sausages .	When	1
made into sausages . When	the	1
into sausages . When the	butcher	1
sausages . When the butcher	began	1
. When the butcher began	chopping	1
When the butcher began chopping	,	1
the butcher began chopping ,	he	1
butcher began chopping , he	cried	1
began chopping , he cried	as	1
chopping , he cried as	loudly	1
, he cried as loudly	as	1
he cried as loudly as	he	1
cried as loudly as he	could—	1
as loudly as he could—	"""Don't"	1
"loudly as he could— ""Don't"	chop	1
"as he could— ""Don't chop"	far	1
"he could— ""Don't chop far"	,	1
"could— ""Don't chop far ,"	I	1
"""Don't chop far , I"	am	1
chop far , I am	down	1
far , I am down	beneath	1
, I am down beneath	,	1
I am down beneath ,	""""	1
"am down beneath , """	but	1
"down beneath , "" but"	the	1
"beneath , "" but the"	chopper	1
", "" but the chopper"	made	1
""" but the chopper made"	so	1
but the chopper made so	much	1
the chopper made so much	noise	1
chopper made so much noise	,	1
made so much noise ,	that	1
so much noise , that	he	1
much noise , that he	attracted	1
noise , that he attracted	no	1
, that he attracted no	attention	1
that he attracted no attention	.	1
he attracted no attention .	It	1
attracted no attention . It	was	1
no attention . It was	indeed	1
attention . It was indeed	a	1
. It was indeed a	terrible	1
It was indeed a terrible	situation	1
was indeed a terrible situation	for	1
indeed a terrible situation for	poor	1
a terrible situation for poor	Tom	1
terrible situation for poor Tom	.	1
situation for poor Tom .	But	1
for poor Tom . But	being	1
poor Tom . But being	in	1
Tom . But being in	danger	1
. But being in danger	brightens	1
But being in danger brightens	one's	1
being in danger brightens one's	wits	1
in danger brightens one's wits	,	1
danger brightens one's wits ,	and	1
brightens one's wits , and	he	1
one's wits , and he	sprang	1
wits , and he sprang	so	1
, and he sprang so	nimbly	1
and he sprang so nimbly	,	1
he sprang so nimbly ,	this	1
sprang so nimbly , this	way	1
so nimbly , this way	and	1
nimbly , this way and	that	1
, this way and that	,	1
this way and that ,	keeping	1
way and that , keeping	clear	1
and that , keeping clear	of	1
that , keeping clear of	the	1
, keeping clear of the	chopper	1
keeping clear of the chopper	,	1
clear of the chopper ,	that	1
of the chopper , that	not	1
the chopper , that not	a	1
chopper , that not a	blow	1
, that not a blow	struck	1
that not a blow struck	him	1
not a blow struck him	,	1
a blow struck him ,	and	1
blow struck him , and	he	1
struck him , and he	did	1
him , and he did	not	1
, and he did not	get	1
and he did not get	even	1
he did not get even	a	1
did not get even a	scratch	1
not get even a scratch	.	1
get even a scratch .	However	1
even a scratch . However	,	1
a scratch . However ,	he	1
scratch . However , he	could	1
. However , he could	not	1
However , he could not	escape	1
, he could not escape	,	1
he could not escape ,	there	1
could not escape , there	was	1
not escape , there was	no	1
escape , there was no	help	1
, there was no help	for	1
there was no help for	it	1
was no help for it	,	1
no help for it ,	he	1
help for it , he	was	1
for it , he was	forced	1
it , he was forced	into	1
, he was forced into	a	1
he was forced into a	skin	1
was forced into a skin	with	1
forced into a skin with	the	1
into a skin with the	sausage	1
a skin with the sausage	meat	1
skin with the sausage meat	,	1
with the sausage meat ,	so	1
the sausage meat , so	was	1
sausage meat , so was	compelled	1
meat , so was compelled	to	1
, so was compelled to	make	1
so was compelled to make	himself	1
was compelled to make himself	as	1
compelled to make himself as	comfortable	1
to make himself as comfortable	as	1
make himself as comfortable as	might	1
himself as comfortable as might	be	1
as comfortable as might be	.	1
comfortable as might be .	It	1
as might be . It	was	1
might be . It was	very	1
be . It was very	close	1
. It was very close	quarters	1
It was very close quarters	,	1
was very close quarters ,	and	1
very close quarters , and	besides	1
close quarters , and besides	that	1
quarters , and besides that	,	1
, and besides that ,	the	1
and besides that , the	sausages	1
besides that , the sausages	were	1
that , the sausages were	suspended	1
, the sausages were suspended	to	1
the sausages were suspended to	smoke	1
sausages were suspended to smoke	in	1
were suspended to smoke in	the	1
suspended to smoke in the	chimney	1
to smoke in the chimney	,	1
smoke in the chimney ,	which	1
in the chimney , which	was	1
the chimney , which was	by	1
chimney , which was by	no	1
, which was by no	means	1
which was by no means	entertaining	1
was by no means entertaining	,	1
by no means entertaining ,	and	1
no means entertaining , and	the	1
means entertaining , and the	time	1
entertaining , and the time	passed	1
, and the time passed	slowly	1
and the time passed slowly	.	1
the time passed slowly .	When	1
time passed slowly . When	winter	1
passed slowly . When winter	came	1
slowly . When winter came	,	1
. When winter came ,	he	1
When winter came , he	was	1
winter came , he was	taken	1
came , he was taken	down	1
, he was taken down	for	1
he was taken down for	a	1
was taken down for a	guest's	1
taken down for a guest's	meal	1
down for a guest's meal	,	1
for a guest's meal ,	and	1
a guest's meal , and	while	1
guest's meal , and while	the	1
meal , and while the	hostess	1
, and while the hostess	was	1
and while the hostess was	slicing	1
while the hostess was slicing	the	1
the hostess was slicing the	sausage	1
hostess was slicing the sausage	he	1
was slicing the sausage he	had	1
slicing the sausage he had	to	1
the sausage he had to	be	1
sausage he had to be	on	1
he had to be on	his	1
had to be on his	guard	1
to be on his guard	,	1
be on his guard ,	lest	1
on his guard , lest	if	1
his guard , lest if	he	1
guard , lest if he	stretched	1
, lest if he stretched	out	1
lest if he stretched out	his	1
if he stretched out his	head	1
he stretched out his head	it	1
stretched out his head it	might	1
out his head it might	be	1
his head it might be	cut	1
head it might be cut	off	1
it might be cut off	.	1
might be cut off .	Watching	1
be cut off . Watching	his	1
cut off . Watching his	opportunity	1
off . Watching his opportunity	,	1
. Watching his opportunity ,	at	1
Watching his opportunity , at	last	1
his opportunity , at last	he	1
opportunity , at last he	was	1
, at last he was	able	1
at last he was able	to	1
last he was able to	jump	1
he was able to jump	out	1
was able to jump out	of	1
able to jump out of	the	1
to jump out of the	sausage	1
jump out of the sausage	,	1
out of the sausage ,	and	1
of the sausage , and	right	1
the sausage , and right	glad	1
sausage , and right glad	was	1
, and right glad was	he	1
and right glad was he	to	1
right glad was he to	be	1
glad was he to be	once	1
was he to be once	again	1
he to be once again	in	1
to be once again in	the	1
be once again in the	company	1
once again in the company	of	1
again in the company of	his	1
in the company of his	fellow-men	1
the company of his fellow-men	.	1
company of his fellow-men .	It	1
of his fellow-men . It	was	1
his fellow-men . It was	not	1
fellow-men . It was not	very	1
. It was not very	long	1
It was not very long	,	1
was not very long ,	however	1
not very long , however	,	1
very long , however ,	that	1
long , however , that	he	1
, however , that he	stayed	1
however , that he stayed	in	1
, that he stayed in	this	1
that he stayed in this	house	1
he stayed in this house	,	1
stayed in this house ,	where	1
in this house , where	he	1
this house , where he	had	1
house , where he had	been	1
, where he had been	met	1
where he had been met	by	1
he had been met by	so	1
had been met by so	many	1
been met by so many	misfortunes	1
met by so many misfortunes	,	1
by so many misfortunes ,	and	1
so many misfortunes , and	again	1
many misfortunes , and again	he	1
misfortunes , and again he	set	1
, and again he set	forth	1
and again he set forth	on	1
again he set forth on	his	1
he set forth on his	travels	1
set forth on his travels	,	1
forth on his travels ,	rejoicing	1
on his travels , rejoicing	in	1
his travels , rejoicing in	his	1
travels , rejoicing in his	freedom	1
, rejoicing in his freedom	,	1
rejoicing in his freedom ,	but	1
in his freedom , but	this	1
his freedom , but this	did	1
freedom , but this did	not	1
, but this did not	long	1
but this did not long	continue	1
this did not long continue	.	1
did not long continue .	Swiftly	1
not long continue . Swiftly	running	1
long continue . Swiftly running	across	1
continue . Swiftly running across	the	1
. Swiftly running across the	field	1
Swiftly running across the field	came	1
running across the field came	a	1
across the field came a	fox	1
the field came a fox	,	1
field came a fox ,	who	1
came a fox , who	,	1
a fox , who ,	in	1
fox , who , in	an	1
, who , in an	instant	1
who , in an instant	,	1
, in an instant ,	had	1
in an instant , had	snapped	1
an instant , had snapped	up	1
instant , had snapped up	poor	1
, had snapped up poor	little	1
had snapped up poor little	Tom	1
snapped up poor little Tom	.	1
up poor little Tom .	"""Oh"	1
"poor little Tom . ""Oh"	,	1
"little Tom . ""Oh ,"	Mr	1
"Tom . ""Oh , Mr"	.	1
". ""Oh , Mr ."	Fox	1
"""Oh , Mr . Fox"	,	1
, Mr . Fox ,	""""	1
"Mr . Fox , """	called	1
". Fox , "" called"	out	1
"Fox , "" called out"	the	1
", "" called out the"	little	1
""" called out the little"	tailor	1
called out the little tailor	,	1
out the little tailor ,	"""it"	1
"the little tailor , ""it"	is	1
"little tailor , ""it is"	I	1
"tailor , ""it is I"	who	1
", ""it is I who"	am	1
"""it is I who am"	in	1
is I who am in	your	1
I who am in your	throat	1
who am in your throat	;	1
am in your throat ;	please	1
in your throat ; please	let	1
your throat ; please let	me	1
throat ; please let me	out	1
; please let me out	.	1
please let me out .	""""	1
"let me out . """	"""Certainly"	1
"me out . "" ""Certainly"	,	1
"out . "" ""Certainly ,"	""""	1
". "" ""Certainly , """	answered	1
""" ""Certainly , "" answered"	Reynard	1
"""Certainly , "" answered Reynard"	,	1
", "" answered Reynard ,"	"""you"	1
""" answered Reynard , ""you"	are	1
"answered Reynard , ""you are"	not	1
"Reynard , ""you are not"	a	1
", ""you are not a"	bit	1
"""you are not a bit"	better	1
are not a bit better	than	1
not a bit better than	nothing	1
a bit better than nothing	at	1
bit better than nothing at	all	1
better than nothing at all	,	1
than nothing at all ,	you	1
nothing at all , you	don't	1
at all , you don't	in	1
all , you don't in	the	1
, you don't in the	least	1
you don't in the least	satisfy	1
don't in the least satisfy	me	1
in the least satisfy me	;	1
the least satisfy me ;	make	1
least satisfy me ; make	me	1
satisfy me ; make me	a	1
me ; make me a	promise	1
; make me a promise	,	1
make me a promise ,	that	1
me a promise , that	I	1
a promise , that I	shall	1
promise , that I shall	have	1
, that I shall have	the	1
that I shall have the	hens	1
I shall have the hens	in	1
shall have the hens in	your	1
have the hens in your	father's	1
the hens in your father's	yard	1
hens in your father's yard	,	1
in your father's yard ,	and	1
your father's yard , and	you	1
father's yard , and you	shall	1
yard , and you shall	regain	1
, and you shall regain	your	1
and you shall regain your	liberty	1
you shall regain your liberty	.	1
shall regain your liberty .	""""	1
"regain your liberty . """	"""Willingly"	1
"your liberty . "" ""Willingly"	,	1
"liberty . "" ""Willingly ,"	you	1
". "" ""Willingly , you"	shall	1
""" ""Willingly , you shall"	have	1
"""Willingly , you shall have"	all	1
, you shall have all	the	1
you shall have all the	hens	1
shall have all the hens	;	1
have all the hens ;	I	1
all the hens ; I	make	1
the hens ; I make	you	1
hens ; I make you	a	1
; I make you a	faithful	1
I make you a faithful	promise	1
make you a faithful promise	,	1
you a faithful promise ,	""""	1
"a faithful promise , """	responded	1
"faithful promise , "" responded"	Tom	1
"promise , "" responded Tom"	Thumb	1
", "" responded Tom Thumb"	.	1
""" responded Tom Thumb ."	So	1
responded Tom Thumb . So	the	1
Tom Thumb . So the	fox	1
Thumb . So the fox	coughed	1
. So the fox coughed	and	1
So the fox coughed and	set	1
the fox coughed and set	him	1
fox coughed and set him	free	1
coughed and set him free	,	1
and set him free ,	and	1
set him free , and	himself	1
him free , and himself	carried	1
free , and himself carried	Tom	1
, and himself carried Tom	home	1
and himself carried Tom home	.	1
himself carried Tom home .	Then	1
carried Tom home . Then	when	1
Tom home . Then when	the	1
home . Then when the	father	1
. Then when the father	had	1
Then when the father had	his	1
when the father had his	dear	1
the father had his dear	little	1
father had his dear little	son	1
had his dear little son	once	1
his dear little son once	more	1
dear little son once more	he	1
little son once more he	gave	1
son once more he gave	the	1
once more he gave the	fox	1
more he gave the fox	all	1
he gave the fox all	his	1
gave the fox all his	hens	1
the fox all his hens	,	1
fox all his hens ,	with	1
all his hens , with	the	1
his hens , with the	greatest	1
hens , with the greatest	of	1
, with the greatest of	pleasure	1
with the greatest of pleasure	.	1
the greatest of pleasure .	"""Here"	1
"greatest of pleasure . ""Here"	,	1
"of pleasure . ""Here ,"	father	1
"pleasure . ""Here , father"	,	1
". ""Here , father ,"	I	1
"""Here , father , I"	am	1
, father , I am	bringing	1
father , I am bringing	you	1
, I am bringing you	a	1
I am bringing you a	golden	1
am bringing you a golden	coin	1
bringing you a golden coin	from	1
you a golden coin from	my	1
a golden coin from my	travels	1
golden coin from my travels	,	1
coin from my travels ,	""""	1
"from my travels , """	said	1
"my travels , "" said"	the	1
"travels , "" said the"	little	1
", "" said the little"	fellow	1
""" said the little fellow"	,	1
said the little fellow ,	and	1
the little fellow , and	he	1
fellow , and he brought	out	1
, and he brought out	the	1
and he brought out the	ducat	1
he brought out the ducat	the	1
brought out the ducat the	thieves	1
out the ducat the thieves	had	1
the ducat the thieves had	apportioned	1
ducat the thieves had apportioned	to	1
the thieves had apportioned to	him	1
thieves had apportioned to him	.	1
had apportioned to him .	"""But"	1
"apportioned to him . ""But"	how	1
"to him . ""But how"	was	1
"him . ""But how was"	it	1
". ""But how was it"	that	1
"""But how was it that"	the	1
how was it that the	fox	1
was it that the fox	was	1
it that the fox was	given	1
that the fox was given	all	1
the fox was given all	the	1
fox was given all the	poor	1
was given all the poor	little	1
given all the poor little	hens?	1
all the poor little hens?	""""	1
"the poor little hens? """	"""Foolish"	1
"poor little hens? "" ""Foolish"	little	1
"little hens? "" ""Foolish little"	one	1
"hens? "" ""Foolish little one"	,	1
""" ""Foolish little one ,"	don't	1
"""Foolish little one , don't"	you	1
little one , don't you	think	1
one , don't you think	your	1
, don't you think your	father	1
don't you think your father	would	1
you think your father would	rather	1
think your father would rather	have	1
your father would rather have	you	1
father would rather have you	,	1
would rather have you ,	than	1
rather have you , than	all	1
have you , than all	the	1
you , than all the	hens	1
, than all the hens	he	1
than all the hens he	ever	1
all the hens he ever	had	1
the hens he ever had	in	1
hens he ever had in	his	1
he ever had in his	yard?	1
ever had in his yard?	""""	1
